target_pid,target_tid,last_switch_out_s,ready_s,switch_in_s,next_switch_out_s,waits_us,ready_us,cpu_usage_ms,count,cpu,readying_scope,readying_tid
6568,5992,26.226417000,26.226658900,26.226662400,26.226888200,241.900,3.500,0.225800,1,9,same_process,12564
6568,5992,26.226888200,26.227072200,26.227075700,26.227306900,184.000,3.500,0.231200,1,9,same_process,12564
6568,5992,26.227306900,26.227442900,26.227446600,26.227556600,136.000,3.700,0.110000,1,9,same_process,4612
6568,5992,26.227556600,26.228072100,26.228076100,26.229118000,515.500,4.000,1.041900,1,9,same_process,12560
6568,5992,26.229118000,26.229312300,26.229316300,26.229551400,194.300,4.000,0.235100,1,9,same_process,12564
6568,5992,26.229551400,26.229740300,26.229743900,26.229933200,188.900,3.600,0.189300,1,9,same_process,12564
6568,5992,26.229933200,26.230090300,26.230094000,26.230299300,157.100,3.700,0.205300,1,9,same_process,12564
6568,5992,26.230299300,26.230488700,26.230492200,26.230718500,189.400,3.500,0.226300,1,9,same_process,12564
6568,5992,26.230718500,26.231145700,26.231149200,26.231397000,427.200,3.500,0.247800,1,9,same_process,12564
6568,5992,26.231397000,26.231683800,26.231687500,26.231999900,286.800,3.700,0.312400,1,9,same_process,12564
6568,5992,26.231999900,26.235819500,26.235823700,26.235831900,"3,819.600",4.200,0.008200,1,9,same_process,12564
6568,5992,26.235831900,26.235832500,26.235835700,26.236192700,0.600,3.200,0.357000,1,9,same_process,12564
6568,5992,26.236192700,26.236227500,26.236231500,26.236241400,34.800,4.000,0.009900,1,9,same_process,12564
6568,5992,26.236241400,26.236244500,26.236247700,26.236256200,3.100,3.200,0.008500,1,9,same_process,12564
6568,5992,26.236256200,26.236330600,26.236334100,26.236368600,74.400,3.500,0.034500,1,9,same_process,12564
6568,5992,26.236368600,26.236562200,26.236566000,26.236705500,193.600,3.800,0.139500,1,9,same_process,12564
6568,5992,26.236705500,26.237084000,26.237087900,26.237277300,378.500,3.900,0.189400,1,9,same_process,12564
6568,5992,26.237277300,26.246211900,26.246216900,26.246601400,"8,934.600",5.000,0.384500,1,12,external,3608
6568,5992,26.246601400,26.247022900,26.247026900,26.247586700,421.500,4.000,0.559800,1,9,idle,0
6568,5992,26.247586700,26.248569900,26.248573800,26.248829100,983.200,3.900,0.255300,1,9,idle,0
6568,5992,26.248829100,26.248832500,26.248840700,26.248851100,3.400,8.200,0.010400,1,9,same_process,12564
6568,5992,26.248851100,26.248851300,26.248854400,26.248862700,0.200,3.100,0.008300,1,9,same_process,12564
6568,5992,26.248862700,26.249150400,26.249154500,26.249577400,287.700,4.100,0.422900,1,9,same_process,12564
6568,5992,26.249577400,26.251112900,26.251116800,26.251129900,"1,535.500",3.900,0.013100,1,9,same_process,11432
6568,5992,26.251129900,26.251295900,26.251299800,26.251405500,166.000,3.900,0.105700,1,9,same_process,12564
6568,5992,26.251405500,26.251438300,26.251441600,26.251616700,32.800,3.300,0.175100,1,9,same_process,12564
6568,5992,26.251616700,26.252110700,26.252114000,26.252127200,494.000,3.300,0.013200,1,9,idle,0
6568,5992,26.252127200,26.256452700,26.256457400,26.256469700,"4,325.500",4.700,0.012300,1,9,same_process,12564
6568,5992,26.256469700,26.260798600,26.260802900,26.260923500,"4,328.900",4.300,0.120600,1,12,same_process,4612
6568,5992,26.260923500,26.261355500,26.261361900,26.261617000,432.000,6.400,0.255100,1,2,same_process,1896
6568,5992,26.261617000,26.264763100,26.264768100,26.265536200,"3,146.100",5.000,0.768100,1,9,same_process,12564
6568,5992,26.265536200,26.265601500,26.265606100,26.265996700,65.300,4.600,0.390600,1,9,same_process,12564
6568,5992,26.265996700,26.266003400,26.266007500,26.266343500,6.700,4.100,0.336000,1,9,same_process,12564
6568,5992,26.266343500,26.266370300,26.266375700,26.266780900,26.800,5.400,0.405200,1,6,same_process,12564
6568,5992,26.266780900,26.267098700,26.267103200,26.268019200,317.800,4.500,0.916000,1,14,same_process,12564
6568,5992,26.268019200,26.268033600,26.268037300,26.268231800,14.400,3.700,0.194500,1,9,same_process,12564
6568,5992,26.268231800,26.268559300,26.268563000,26.268793400,327.500,3.700,0.230400,1,9,same_process,12564
6568,5992,26.268793400,26.269093100,26.269096600,26.269371100,299.700,3.500,0.274500,1,9,same_process,12564
6568,5992,26.269371100,26.269383100,26.269386500,26.269528500,12.000,3.400,0.142000,1,9,same_process,12564
6568,5992,26.269528500,26.269999600,26.270003000,26.270293000,471.100,3.400,0.290000,1,9,same_process,12564
6568,5992,26.270293000,26.270509000,26.270512400,26.270756000,216.000,3.400,0.243600,1,9,same_process,12564
6568,5992,26.270756000,26.270962300,26.270965700,26.271204300,206.300,3.400,0.238600,1,9,same_process,12564
6568,5992,26.271204300,26.271284900,26.271289300,26.271558400,80.600,4.400,0.269100,1,12,same_process,12564
6568,5992,26.271558400,26.271774200,26.271779000,26.272237300,215.800,4.800,0.458300,1,6,same_process,12564
6568,5992,26.272237300,26.272413200,26.272417700,26.272704600,175.900,4.500,0.286900,1,14,same_process,12564
6568,5992,26.272704600,26.272842500,26.272845800,26.273049400,137.900,3.300,0.203600,1,9,same_process,12564
6568,5992,26.273049400,26.273326000,26.273330000,26.273545100,276.600,4.000,0.215100,1,9,same_process,12564
6568,5992,26.273545100,26.273721000,26.273724600,26.273941300,175.900,3.600,0.216700,1,9,same_process,12564
6568,5992,26.273941300,26.274133300,26.274136700,26.274322300,192.000,3.400,0.185600,1,9,same_process,12564
6568,5992,26.274322300,26.274449400,26.274452900,26.274655100,127.100,3.500,0.202200,1,9,same_process,12564
6568,5992,26.274655100,26.274843000,26.274846500,26.275053500,187.900,3.500,0.207000,1,9,same_process,12564
6568,5992,26.275053500,26.275466800,26.275470600,26.275714800,413.300,3.800,0.244200,1,9,same_process,12564
6568,5992,26.275714800,26.276030000,26.276033600,26.276349700,315.200,3.600,0.316100,1,9,same_process,12564
6568,5992,26.276349700,26.277446100,26.277449900,26.277468100,"1,096.400",3.800,0.018200,1,12,same_process,4612
6568,5992,26.277468100,26.277607900,26.277612400,26.278240500,139.800,4.500,0.628100,1,14,same_process,12564
6568,5992,26.278240500,26.278272900,26.278277200,26.278288700,32.400,4.300,0.011500,1,14,same_process,12564
6568,5992,26.278288700,26.278294200,26.278297900,26.278307300,5.500,3.700,0.009400,1,4,same_process,12564
6568,5992,26.278307300,26.278403600,26.278407900,26.278485500,96.300,4.300,0.077600,1,10,same_process,12564
6568,5992,26.278485500,26.278648800,26.278653100,26.278799800,163.300,4.300,0.146700,1,10,same_process,12564
6568,5992,26.278799800,26.279214800,26.279219300,26.279677700,415.000,4.500,0.458400,1,10,same_process,12564
6568,5992,26.279677700,26.290676700,26.290680800,26.291024200,"10,999.000",4.100,0.343400,1,9,idle,0
6568,5992,26.291024200,26.291559700,26.291564200,26.292119700,535.500,4.500,0.555500,1,9,idle,0
6568,5992,26.292119700,26.293098300,26.293107800,26.293415000,978.600,9.500,0.307200,1,9,idle,0
6568,5992,26.293415000,26.293424100,26.293427600,26.293438300,9.100,3.500,0.010700,1,12,same_process,12564
6568,5992,26.293438300,26.293439500,26.293442800,26.293453500,1.200,3.300,0.010700,1,9,same_process,12564
6568,5992,26.293453500,26.293707100,26.293711300,26.294099000,253.600,4.200,0.387700,1,9,same_process,12564
6568,5992,26.294099000,26.294962900,26.294967200,26.294992900,863.900,4.300,0.025700,1,9,idle,0
6568,5992,26.294992900,26.295194100,26.295198000,26.295304800,201.200,3.900,0.106800,1,9,same_process,12564
6568,5992,26.295304800,26.295323100,26.295326800,26.295505200,18.300,3.700,0.178400,1,9,same_process,12564
6568,5992,26.295505200,26.297012800,26.297016800,26.297032000,"1,507.600",4.000,0.015200,1,9,same_process,12560
6568,5992,26.297032000,26.306450000,26.306454400,26.306465600,"9,418.000",4.400,0.011200,1,9,same_process,12564
6568,5992,26.306465600,26.307605600,26.307609700,26.307768300,"1,140.000",4.100,0.158600,1,9,same_process,12564
6568,5992,26.307768300,26.307862600,26.307866600,26.308063700,94.300,4.000,0.197100,1,9,same_process,12564
6568,5992,26.308063700,26.308315600,26.308319700,26.308571400,251.900,4.100,0.251700,1,9,same_process,12564
6568,5992,26.308571400,26.308748100,26.308752200,26.309528500,176.700,4.100,0.776300,1,2,same_process,12564
6568,5992,26.309528500,26.309545000,26.309549200,26.309887800,16.500,4.200,0.338600,1,12,same_process,12564
6568,5992,26.309887800,26.310103700,26.310108400,26.310582600,215.900,4.700,0.474200,1,11,same_process,12564
6568,5992,26.310582600,26.310598900,26.310603900,26.310917100,16.300,5.000,0.313200,1,9,same_process,12564
6568,5992,26.310917100,26.311413800,26.311417900,26.312213800,496.700,4.100,0.795900,1,9,same_process,12560
6568,5992,26.312213800,26.312252800,26.312256800,26.312517700,39.000,4.000,0.260900,1,9,same_process,12564
6568,5992,26.312517700,26.312543000,26.312546600,26.312691100,25.300,3.600,0.144500,1,9,same_process,12564
6568,5992,26.312691100,26.313171700,26.313175300,26.313456500,480.600,3.600,0.281200,1,9,same_process,12564
6568,5992,26.313456500,26.313673200,26.313676500,26.313922600,216.700,3.300,0.246100,1,9,same_process,12564
6568,5992,26.313922600,26.314158400,26.314161900,26.314423200,235.800,3.500,0.261300,1,9,same_process,12564
6568,5992,26.314423200,26.314558000,26.314562300,26.314849200,134.800,4.300,0.286900,1,12,same_process,12564
6568,5992,26.314849200,26.315107900,26.315111900,26.315377400,258.700,4.000,0.265500,1,9,same_process,12564
6568,5992,26.315377400,26.315445600,26.315449100,26.315616400,68.200,3.500,0.167300,1,9,same_process,12564
6568,5992,26.315616400,26.315855300,26.315858900,26.316053900,238.900,3.600,0.195000,1,9,same_process,12564
6568,5992,26.316053900,26.316361600,26.316365600,26.316576900,307.700,4.000,0.211300,1,9,same_process,12564
6568,5992,26.316576900,26.316808600,26.316812300,26.317026700,231.700,3.700,0.214400,1,9,same_process,12564
6568,5992,26.317026700,26.317222800,26.317226300,26.317415700,196.100,3.500,0.189400,1,9,same_process,12564
6568,5992,26.317415700,26.317535500,26.317539100,26.317740600,119.800,3.600,0.201500,1,9,same_process,12564
6568,5992,26.317740600,26.317922800,26.317926300,26.318144100,182.200,3.500,0.217800,1,9,same_process,12564
6568,5992,26.318144100,26.318553200,26.318556900,26.318807300,409.100,3.700,0.250400,1,9,same_process,12564
6568,5992,26.318807300,26.319139900,26.319144100,26.319630100,332.600,4.200,0.486000,1,14,same_process,12564
6568,5992,26.319630100,26.320683500,26.320687600,26.321186400,"1,053.400",4.100,0.498800,1,9,same_process,12564
6568,5992,26.321186400,26.321207400,26.321211500,26.321220400,21.000,4.100,0.008900,1,12,same_process,12564
6568,5992,26.321220400,26.321221100,26.321224000,26.321232400,0.700,2.900,0.008400,1,12,same_process,12564
6568,5992,26.321232400,26.321309100,26.321312300,26.321352100,76.700,3.200,0.039800,1,12,same_process,12564
6568,5992,26.321352100,26.321539900,26.321543900,26.321685700,187.800,4.000,0.141800,1,12,same_process,12564
6568,5992,26.321685700,26.322041000,26.322044900,26.322229100,355.300,3.900,0.184200,1,12,same_process,12564
6568,5992,26.322229100,26.332919300,26.332923400,26.333368900,"10,690.200",4.100,0.445500,1,9,same_process,12560
6568,5992,26.333368900,26.333801800,26.333805900,26.334347900,432.900,4.100,0.542000,1,9,same_process,12560
6568,5992,26.334347900,26.335349100,26.335353400,26.335899600,"1,001.200",4.300,0.546200,1,14,same_process,12560
6568,5992,26.335899600,26.335900400,26.335904100,26.335915000,0.800,3.700,0.010900,1,9,same_process,12564
6568,5992,26.335915000,26.335916500,26.335919500,26.335928100,1.500,3.000,0.008600,1,9,same_process,12564
6568,5992,26.335928100,26.336224300,26.336228100,26.336575700,296.200,3.800,0.347600,1,9,same_process,12564
6568,5992,26.336575700,26.338124300,26.338127900,26.338141200,"1,548.600",3.600,0.013300,1,9,same_process,12560
6568,5992,26.338141200,26.338328900,26.338332700,26.338437100,187.700,3.800,0.104400,1,9,same_process,12564
6568,5992,26.338437100,26.338452200,26.338455800,26.338621800,15.100,3.600,0.166000,1,9,same_process,12564
6568,5992,26.338621800,26.339114800,26.339118800,26.339136300,493.000,4.000,0.017500,1,9,same_process,12560
6568,5992,26.339136300,26.339778700,26.339782900,26.339795800,642.400,4.200,0.012900,1,9,same_process,12564
6568,5992,26.339795800,26.344104500,26.344108700,26.344224300,"4,308.700",4.200,0.115600,1,9,same_process,4612
6568,5992,26.344224300,26.344603800,26.344607700,26.344837400,379.500,3.900,0.229700,1,9,idle,0
6568,5992,26.344837400,26.351401700,26.351406500,26.351639700,"6,564.300",4.800,0.233200,1,9,same_process,12564
6568,5992,26.351639700,26.351747600,26.351752000,26.352063200,107.900,4.400,0.311200,1,4,same_process,12564
6568,5992,26.352063200,26.352245000,26.352248800,26.352703300,181.800,3.800,0.454500,1,4,same_process,12564
6568,5992,26.352703300,26.352944800,26.352949100,26.353305400,241.500,4.300,0.356300,1,9,same_process,12564
6568,5992,26.353305400,26.353341900,26.353345900,26.353554200,36.500,4.000,0.208300,1,9,same_process,12564
6568,5992,26.353554200,26.353861000,26.353864600,26.354125100,306.800,3.600,0.260500,1,9,same_process,12564
6568,5992,26.354125100,26.354148700,26.354152500,26.354346200,23.600,3.800,0.193700,1,9,same_process,12564
6568,5992,26.354346200,26.354476800,26.354480500,26.354695100,130.600,3.700,0.214600,1,9,same_process,12564
6568,5992,26.354695100,26.354789100,26.354792600,26.354976400,94.000,3.500,0.183800,1,9,same_process,12564
6568,5992,26.354976400,26.355261900,26.355265600,26.355477400,285.500,3.700,0.211800,1,9,same_process,12564
6568,5992,26.355477400,26.355792000,26.355795400,26.356066800,314.600,3.400,0.271400,1,9,same_process,12564
6568,5992,26.356066800,26.356110400,26.356114200,26.356266200,43.600,3.800,0.152000,1,9,same_process,12564
6568,5992,26.356266200,26.356863600,26.356867800,26.357300700,597.400,4.200,0.432900,1,10,same_process,12564
6568,5992,26.357300700,26.357400700,26.357404600,26.357642100,100.000,3.900,0.237500,1,9,same_process,12564
6568,5992,26.357642100,26.357866800,26.357870300,26.358107300,224.700,3.500,0.237000,1,9,same_process,12564
6568,5992,26.358107300,26.358253500,26.358257000,26.358473700,146.200,3.500,0.216700,1,9,same_process,12564
6568,5992,26.358473700,26.358756200,26.358760000,26.359034200,282.500,3.800,0.274200,1,9,same_process,12564
6568,5992,26.359034200,26.359197000,26.359200600,26.359382600,162.800,3.600,0.182000,1,9,same_process,12564
6568,5992,26.359382600,26.359611600,26.359614900,26.359811800,229.000,3.300,0.196900,1,9,same_process,12564
6568,5992,26.359811800,26.359924800,26.359928500,26.360115700,113.000,3.700,0.187200,1,9,same_process,12564
6568,5992,26.360115700,26.360331700,26.360335200,26.360553200,216.000,3.500,0.218000,1,9,same_process,12564
6568,5992,26.360553200,26.360741700,26.360745200,26.360951400,188.500,3.500,0.206200,1,9,same_process,12564
6568,5992,26.360951400,26.361052900,26.361056300,26.361251000,101.500,3.400,0.194700,1,9,same_process,12564
6568,5992,26.361251000,26.361489100,26.361493100,26.361704400,238.100,4.000,0.211300,1,9,same_process,12564
6568,5992,26.361704400,26.362127000,26.362130900,26.362403700,422.600,3.900,0.272800,1,9,same_process,12564
6568,5992,26.362403700,26.362700400,26.362704600,26.363191800,296.700,4.200,0.487200,1,10,same_process,12564
6568,5992,26.363191800,26.364341400,26.364345700,26.364700600,"1,149.600",4.300,0.354900,1,10,same_process,12564
6568,5992,26.364700600,26.364720900,26.364725200,26.364735100,20.300,4.300,0.009900,1,10,same_process,12564
6568,5992,26.364735100,26.364737100,26.364740300,26.364748800,2.000,3.200,0.008500,1,10,same_process,12564
6568,5992,26.364748800,26.364820700,26.364824000,26.364859000,71.900,3.300,0.035000,1,10,same_process,12564
6568,5992,26.364859000,26.365089100,26.365092900,26.365224300,230.100,3.800,0.131400,1,10,same_process,12564
6568,5992,26.365224300,26.365611900,26.365615800,26.365791100,387.600,3.900,0.175300,1,10,same_process,12564
6568,5992,26.365791100,26.375186200,26.375190100,26.375520900,"9,395.100",3.900,0.330800,1,10,same_process,12560
6568,5992,26.375520900,26.376092500,26.376097200,26.376655000,571.600,4.700,0.557800,1,10,same_process,12560
6568,5992,26.376655000,26.377652900,26.377656700,26.377994200,997.900,3.800,0.337500,1,10,same_process,12560
6568,5992,26.377994200,26.377998200,26.378001800,26.378015500,4.000,3.600,0.013700,1,10,same_process,12564
6568,5992,26.378015500,26.378305000,26.378308900,26.378659600,289.500,3.900,0.350700,1,10,same_process,12564
6568,5992,26.378659600,26.380361800,26.380365200,26.380378200,"1,702.200",3.400,0.013000,1,10,idle,0
6568,5992,26.380378200,26.380590500,26.380594700,26.380722900,212.300,4.200,0.128200,1,10,same_process,12564
6568,5992,26.380722900,26.380738000,26.380741900,26.380985200,15.100,3.900,0.243300,1,10,same_process,12564
6568,5992,26.380985200,26.381425400,26.381429300,26.381447100,440.200,3.900,0.017800,1,10,idle,0
6568,5992,26.381447100,26.389802600,26.389805600,26.389818700,"8,355.500",3.000,0.013100,1,9,same_process,12564
6568,5992,26.389818700,26.389817600,26.389820700,26.389835400,0.000,3.100,0.014700,1,12,same_process,12564
6568,5992,26.389835400,26.393537600,26.393542700,26.393772100,"3,702.200",5.100,0.229400,1,9,same_process,12564
6568,5992,26.393772100,26.393880200,26.393884600,26.394222500,108.100,4.400,0.337900,1,9,same_process,12564
6568,5992,26.394222500,26.394239600,26.394244200,26.394412000,17.100,4.600,0.167800,1,9,same_process,4612
6568,5992,26.394412000,26.394992200,26.394998100,26.396012500,580.200,5.900,1.014400,1,9,same_process,14748
6568,5992,26.396012500,26.396301000,26.396305200,26.396587600,288.500,4.200,0.282400,1,9,same_process,12564
6568,5992,26.396587600,26.396598300,26.396602200,26.396800300,10.700,3.900,0.198100,1,9,same_process,12564
